,Station ID,EQ Datetime,EQ Id,EQ Longitude,EQ Latitude,EQ Depth,EQ Distance,EQ Magnitude,EQ Es
349,840,2013-11-26 06:33:49.849900,2455210,121.4095,23.6383,18.0,32.210402,3.6,7.065979
350,840,2013-11-25 05:53:01.480000,2457602,122.4243,23.9836,24.8498,89.287308,4.13,7.06102
351,840,2014-01-23 12:41:53.920000,2319399,121.5109,23.5934,14.8,34.058396,3.6,7.060431
352,840,2013-06-02 06:24:15.220000,2877877,120.9557,23.8269,13.0,61.022841,3.9,7.059739
353,840,2013-11-12 11:40:53.659800,2488617,121.4645,23.8043,15.277,13.581113,3.25,7.053997
354,840,2013-11-10 04:16:07.980000,2492581,121.692,24.142,10.08,30.73699,3.51,7.045315
355,840,2013-07-24 15:42:31.910000,2745901,121.514,23.904,8.7,3.809901,2.8,7.044768
356,840,2013-09-30 12:05:20.509900,2587271,120.9372,23.876,12.7,62.430911,3.9,7.041591
357,840,2013-10-31 12:11:20.679800,2518374,121.4543,23.6234,12.2636,32.022633,3.54,7.03965
358,840,2013-11-10 04:16:07.980000,2492580,121.692,24.142,10.1,30.73699,3.5,7.030148
359,840,2013-10-31 20:44:01.259900,2519961,121.4462,23.5777,12.1,37.12079,3.6,7.016912
360,840,2013-04-26 09:31:35.279900,2969663,121.3589,24.0997,72.1,29.75682,4.0,7.015819
361,840,2013-07-24 15:42:31.910000,2745902,121.514,23.904,8.72,3.809901,2.78,7.013094
362,840,2013-10-31 12:05:24.059900,2518338,121.407,23.667,15.2,29.513796,3.5,7.007777
363,913,2014-01-12 20:24:46.630000,2348704,-122.8028,38.7969,0.1,30.312042,4.8,9.036765
364,913,2014-01-12 20:24:46.740000,2348706,-122.816167,38.8135,1.9,28.236274,4.53,8.691423
365,913,2014-01-12 20:24:46.630000,2348705,-122.8028,38.7969,0.1095,30.312042,4.06,7.926764
366,913,2014-01-21 11:11:11.640000,2324187,-122.8385,38.839333,1.733,24.935774,3.87,7.809262
367,913,2014-01-21 11:11:11.419800,2324186,-122.8543,38.8235,4.9,25.01058,3.6,7.387395
368,932,2013-08-03 02:25:49.929800,2720852,-124.401833,40.808167,20.433,24.354127,4.47,8.500407
369,932,2013-08-03 02:25:50.319900,2720853,-124.3287,40.8476,22.9,23.902053,4.3,8.210301
